Mode,NLC,ASC,Station,Coverage,Source,Weekday (Mon-Thu) Entries,Friday Entries,Saturday Entries,Sunday Entries,Weekday (Mon-Thu) Exits,Friday Exits,Saturday Exits,Sunday Exits,Annualised En/Ex,year
LU,718,CHXu,Charing Cross LU,Station entry/exit,Gateline,45324,22836,25975,16870,43141,22049,25557,13263,14484286,"2,023"
LU,543,CHMu,Chesham,Station entry/exit,Gateline,3452,1602,1242,725,3233,1562,1113,679,966889,"2,023"
LU,544,CHGu,Chigwell,Station entry/exit,Gateline,1334,581,318,212,1102,513,273,209,332284,"2,023"
LU,545,CHPu,Chiswick Park,Station entry/exit,Gateline,6746,3125,2516,1643,7524,3363,2454,1762,2074444,"2,023"
LU,546,CWDu,Chorleywood,Station entry/exit,Gateline,6125,2510,1763,1282,4589,1833,1266,1110,1455300,"2,023"
LU,547,CPCu,Clapham Common,Station entry/exit,Gateline,22522,12842,14141,8197,24967,13667,15100,8989,8040059,"2,023"
LU,548,CPNu,Clapham North,Station entry/exit,Gateline,14866,9087,9313,5239,16026,8932,9681,5404,5210928,"2,023"
LU,549,CPSu,Clapham South,Station entry/exit,Gateline,20400,10374,9364,5678,20451,9875,9005,6006,6323510,"2,023"
LU,550,CFSu,Cockfosters,Station entry/exit,Gateline,4403,2369,2496,1510,4460,2392,2460,1649,1450247,"2,023"
LU,551,COLu,Colindale,Station entry/exit,Gateline,21323,10696,8454,6269,20754,10220,7994,6147,6314434,"2,023"
LU,552,CLWu,Colliers Wood,Station entry/exit,Gateline,17229,9136,8342,5693,16598,8653,7798,5625,5339416,"2,023"
LU,553,COVu,Covent Garden,Station entry/exit,Gateline,31826,18221,22652,14622,37227,22051,30628,17279,12573815,"2,023"
LU,554,CRXu,Croxley,Station entry/exit,Gateline,3133,1379,751,436,3091,1362,716,471,837496,"2,023"
LU,555,DGEu,Dagenham East,Station entry/exit,Gateline,9482,4622,3218,2400,8838,4348,2888,2270,2645552,"2,023"
LU,556,DGHu,Dagenham Heathway,Station entry/exit,Gateline,16789,8515,5702,4040,16508,8360,5554,4040,4827763,"2,023"
LU,557,DEBu,Debden,Station entry/exit,Gateline,6708,3132,1970,1227,6546,2982,1897,1264,1841035,"2,023"
LU,558,DHLu,Dollis Hill,Station entry/exit,Gateline,10600,5408,4232,3113,9648,4870,3846,2942,3043893,"2,023"
LU,560,EBYu,Ealing Broadway,Station entry/exit,Gateline,47821,24877,21081,14778,52160,25426,22951,17265,15429088,"2,023"
LU,561,ECMu,Ealing Common,Station entry/exit,Gateline,6273,3294,2762,1962,6412,3290,2614,2015,1954910,"2,023"
LU,562,ECTu,Earl's Court,Station entry/exit,Gateline,49194,26109,23500,19063,49164,26894,24498,18294,15779710,"2,023"
LU,563,EACu,East Acton,Station entry/exit,Gateline,10613,5225,3931,2734,10701,5187,3983,2689,3130908,"2,023"
LU,565,EFYu,East Finchley,Station entry/exit,Gateline,17581,8330,6966,4609,17322,8011,6607,4720,5198096,"2,023"
LU,566,EHMu,East Ham,Station entry/exit,Gateline,36123,18454,14959,12043,35284,17666,13854,11448,10787392,"2,023"
LU,567,EPYu,East Putney,Station entry/exit,Gateline,19099,9622,8084,5810,19092,9052,7408,5845,5785361,"2,023"
LU,564,ETEu,Eastcote,Station entry/exit,Gateline,7443,3582,2858,1667,7330,3475,2660,1671,2158123,"2,023"
LU,568,EDGu,Edgware,Station entry/exit,Gateline,13603,6680,5344,3894,13607,6685,5423,3767,4040066,"2,023"
LU,774,ERBu,Edgware Road (Bak),Station entry/exit,Gateline,10700,5432,5901,3403,11193,5728,5177,3448,3442771,"2,023"
LU,569,ERDu,Edgware Road (DIS),Station entry/exit,Gateline,18675,9268,8078,5788,18267,9120,8007,5563,5676320,"2,023"
LU,570,ELEu,Elephant & Castle LU,Station entry/exit,Gateline,46283,24005,22126,15005,43491,22964,21126,14573,14236050,"2,023"
LU,571,EPKu,Elm Park,Station entry/exit,Gateline,9067,4166,2836,1916,8830,4091,2797,1923,2542830,"2,023"
LU,542,EMBu,Embankment,Station entry/exit,Gateline,50735,26468,31414,19679,49919,26034,30847,18143,17051267,"2,023"
LU,572,EPPu,Epping,Station entry/exit,Manual Count,10010,5457,5730,3453,10090,5099,5229,3972,3276268,"2,023"
LU,574,EUSu,Euston LU,Station entry/exit,Gateline,91147,48535,45359,34321,92397,52559,46428,33522,29965071,"2,023"
LU,575,ESQu,Euston Square,Station entry/exit,Gateline,38972,17750,10271,8161,41608,19845,10497,8818,11239346,"2,023"
LU,576,FLPu,Fairlop,Station entry/exit,Gateline,3062,1437,1280,776,2876,1372,1252,786,885823,"2,023"
LU,577,FARu,Farringdon,Station entry/exit,Gateline,149600,62876,35288,23739,144428,60968,34078,22235,40070382,"2,023"
LU,578,FYCu,Finchley Central,Station entry/exit,Gateline,21416,10398,7709,4723,20748,10057,6928,7335,6258859,"2,023"
LU,579,FRDu,Finchley Road,Station entry/exit,Gateline,23744,12354,9410,7196,23027,11652,8819,6860,7045026,"2,023"
LU,580,FPKu,Finsbury Park,Station entry/exit,Gateline,62583,33814,32968,24806,61881,33019,32506,24753,20479785,"2,023"
LU,581,FBYu,Fulham Broadway,Station entry/exit,Gateline,22604,11726,9502,6348,22613,11062,8818,5904,6823150,"2,023"
LU,582,GHLu,Gants Hill,Station entry/exit,Gateline,16781,8132,5895,4388,15919,7773,5682,4245,4780369,"2,023"
LU,583,GRDu,Gloucester Road,Station entry/exit,Gateline,37577,20131,15774,12187,36159,19344,14987,11251,11353518,"2,023"
LU,584,GGRu,Golders Green,Station entry/exit,Gateline,19881,10117,7681,6450,19971,10118,7628,6622,6030683,"2,023"
LU,585,GHRu,Goldhawk Road,Station entry/exit,Gateline,5863,3135,2770,1690,5777,2896,2497,1763,1804676,"2,023"
LU,586,GSTu,Goodge Street,Station entry/exit,Gateline,17724,7781,5251,2954,19015,8814,5825,3114,5113576,"2,023"
LU,587,GRHu,Grange Hill,Station entry/exit,Gateline,1540,702,434,266,1383,577,343,241,397280,"2,023"
LU,588,GPSu,Great Portland Street,Station entry/exit,Gateline,19454,8174,4873,3473,19668,8323,5030,3275,5347065,"2,023"
LU,590,GPKu,Green Park,Station entry/exit,Gateline,85022,42165,37511,25109,95656,49212,44776,28206,28247401,"2,023"
LU,589,GFDu,Greenford,Station entry/exit,Gateline,11079,5366,4411,2794,11294,5394,4067,2813,3269238,"2,023"
LU,591,GUNu,Gunnersbury,Station entry/exit,Gateline,14489,6200,4626,2849,14190,5886,4792,2710,4045767,"2,023"
LU,592,HAIu,Hainault,Station entry/exit,Gateline,10210,5020,3431,2226,9747,4800,3192,2255,2861021,"2,023"
LU,593,HMDu,Hammersmith (DIS),Station entry/exit,Gateline,68239,32909,28909,18685,67996,32469,28768,18290,20290665,"2,023"
LU,773,HMSu,Hammersmith (H&C),Station entry/exit,Gateline,29323,14224,12746,7960,28420,13535,12326,7600,8707793,"2,023"
LU,594,HMPu,Hampstead,Station entry/exit,Gateline,11193,6026,5549,4794,12642,6825,5994,5472,3889479,"2,023"
LU,595,HLNu,Hanger Lane,Station entry/exit,Gateline,8682,4258,3466,2435,8246,4097,3169,2352,2547324,"2,023"
LU,596,HARu,Harlesden,Station entry/exit,Gateline,8660,4497,2787,1742,8517,4446,2702,1822,2466317,"2,023"
LU,597,HAWu,Harrow & Wealdstone,Station entry/exit,Gateline,12547,6255,4541,2952,11853,5746,4050,2847,3540050,"2,023"
LU,598,HOHu,Harrow-on-the-Hill,Station entry/exit,Gateline,27222,13883,11129,7956,28836,14654,11447,8267,8435460,"2,023"
LU,779,HTXu,Hatton Cross,Station entry/exit,Gateline,9063,4684,4051,3374,9214,4640,4076,3660,2852360,"2,023"
LU,781,HRFu,Heathrow Terminal 4 LU,Station entry/exit,Gateline,4364,2638,2191,2682,4203,2259,2193,2465,1452783,"2,023"
LU,783,HRVu,Heathrow Terminal 5 LU,Station entry/exit,Gateline,12060,6778,5435,6376,9546,5219,4474,5528,3540730,"2,023"
LU,780,HRCu,Heathrow Terminals 123 LU,Station entry/exit,Gateline,18274,10013,8727,9249,15173,7626,7232,8303,5368454,"2,023"
LU,601,HNDu,Hendon Central,Station entry/exit,Gateline,18517,8934,6350,4832,17494,8351,5724,4479,5179915,"2,023"
LU,602,HBTu,High Barnet,Station entry/exit,Gateline,11208,5788,4037,2798,10852,5574,3741,2806,3259745,"2,023"
LU,605,HSTu,High Street Kensington,Station entry/exit,Gateline,29945,16032,14501,10397,29321,15453,13796,9596,9413060,"2,023"
LU,603,HBYu,Highbury & Islington,Station entry/exit,Gateline,42616,23854,21943,14046,45344,24739,23136,14927,14142708,"2,023"
LU,604,HIGu,Highgate,Station entry/exit,Gateline,14028,7296,6388,4135,14307,7221,6317,4364,4408040,"2,023"
LU,606,HDNu,Hillingdon,Station entry/exit,Gateline,4786,2397,1831,1346,4343,2183,1676,1349,1373730,"2,023"
LU,607,HOLu,Holborn,Station entry/exit,Gateline,66535,31465,24135,14340,71479,34284,26207,14994,20240977,"2,023"
LU,608,HPKu,Holland Park,Station entry/exit,Gateline,8715,4472,3256,2282,8910,4489,3250,2311,2624208,"2,023"
LU,609,HRDu,Holloway Road,Station entry/exit,Gateline,17492,8830,6529,4501,17482,8411,6315,4596,5106522,"2,023"
LU,610,HCHu,Hornchurch,Station entry/exit,Gateline,5703,2718,1746,1050,5796,2730,1849,1115,1623305,"2,023"
LU,611,HNCu,Hounslow Central,Station entry/exit,Gateline,10076,4975,4114,3036,9956,4983,3968,3099,3000487,"2,023"
LU,612,HNEu,Hounslow East,Station entry/exit,Gateline,10672,5461,4800,3711,11193,5665,4843,3798,3370726,"2,023"
LU,613,HNWu,Hounslow West,Station entry/exit,Gateline,8783,4572,4020,3390,8799,4559,4067,3529,2776023,"2,023"
LU,614,HPCu,Hyde Park Corner,Station entry/exit,Gateline,11951,6322,8648,4649,12309,6575,8316,4867,4159381,"2,023"
LU,615,ICKu,Ickenham,Station entry/exit,Gateline,2936,1444,1035,642,2992,1434,998,659,853803,"2,023"
LU,616,KENu,Kennington,Station entry/exit,Gateline,14115,7905,7655,5085,13895,7707,7650,5261,4633070,"2,023"
LU,617,KGNu,Kensal Green,Station entry/exit,Gateline,6031,3127,2484,1659,5838,3035,2365,1741,1817060,"2,023"
LU,618,OLYu,Kensington (Olympia),---see LO---,---,0,---,---,---,0,---,---,---,---,"2,023"
LU,619,KTNu,Kentish Town,---Station Closed---,---,0,---,---,---,0,---,---,---,---,"2,023"
LU,620,KETu,Kenton,Station entry/exit,Gateline,5221,2585,1883,1240,5266,2639,1876,1302,1515511,"2,023"
LU,621,KEWu,Kew Gardens,Station entry/exit,Gateline,12285,5518,6367,4509,12068,5172,6106,4405,3937317,"2,023"
LU,622,KILu,Kilburn,Station entry/exit,Gateline,17901,9434,8229,6020,17787,9153,8061,5956,5573360,"2,023"
LU,623,KPKu,Kilburn Park,Station entry/exit,Gateline,8360,4517,4222,2800,8077,4274,3983,2744,2617813,"2,023"
LU,625,KXXu,King's Cross St. Pancras,Station entry/exit,Gateline,215788,119487,109891,93329,216137,124388,112291,91954,72124262,"2,023"
LU,624,KBYu,Kingsbury,Station entry/exit,Gateline,11778,6072,4341,3229,11756,6072,4314,3157,3466311,"2,023"
LU,626,KNBu,Knightsbridge,Station entry/exit,Gateline,42803,22517,25951,16011,39233,20178,22625,13759,13568222,"2,023"
LU,627,LGRu,Ladbroke Grove,Station entry/exit,Gateline,17024,9937,11859,5927,16758,9480,11766,5820,5748997,"2,023"
LU,628,LAMu,Lambeth North,Station entry/exit,Gateline,8595,4621,4531,2923,8109,4281,4129,2703,2689160,"2,023"
LU,629,LANu,Lancaster Gate,Station entry/exit,Gateline,9038,5557,5767,4258,9078,5455,5506,3923,3172252,"2,023"
LU,630,LATu,Latimer Road,Station entry/exit,Gateline,7056,3169,2193,1640,6831,2941,2059,1586,1952034,"2,023"
LU,631,LSQu,Leicester Square,Station entry/exit,Gateline,74052,51527,64463,37397,66132,45912,57018,33252,27379635,"2,023"
LU,632,LEYu,Leyton,Station entry/exit,Gateline,27545,14167,15029,8914,26515,13371,14170,8709,8592536,"2,023"
LU,633,LYSu,Leytonstone,Station entry/exit,Gateline,22717,11893,9490,6683,22854,11806,9417,6760,6955728,"2,023"
LU,634,LSTu,Liverpool Street LU,Station entry/exit,Gateline,189049,91428,74086,47873,191423,91332,76196,48422,57226398,"2,023"
LU,635,LONu,London Bridge LU,Station entry/exit,Gateline,163073,90270,101262,63986,158856,86000,96497,60716,54765991,"2,023"
LU,636,LTNu,Loughton,Station entry/exit,Gateline,9091,4469,3781,2263,9281,4568,3650,2353,2752421,"2,023"
LU,637,MDVu,Maida Vale,Station entry/exit,Gateline,8963,4593,3883,2575,8531,4269,3597,2598,2681574,"2,023"
LU,638,MNRu,Manor House,Station entry/exit,Gateline,18913,10084,9193,6494,18711,9788,8709,6631,5962575,"2,023"
LU,639,MANu,Mansion House,Station entry/exit,Gateline,15654,6097,3401,2499,17073,6650,3617,2505,4377539,"2,023"
LU,640,MARu,Marble Arch,Station entry/exit,Gateline,26739,14060,14486,9961,26313,13708,14001,9412,8590075,"2,023"
LU,641,MYBu,Marylebone LU,Station entry/exit,Gateline,25533,12359,11549,7696,26897,13116,12426,7909,8219228,"2,023"
LU,642,MLEu,Mile End,Station entry/exit,Gateline,37035,19188,15373,11036,36425,18369,14801,11365,11145822,"2,023"
LU,643,MHEu,Mill Hill East,Station entry/exit,Manual Count,5587,2610,2069,1193,5469,2349,1992,1321,1597432,"2,023"
LU,646,MPKu,Moor Park,Station entry/exit,Gateline,3022,1409,742,421,2941,1380,755,447,808774,"2,023"
LU,645,MGTu,Moorgate,Station entry/exit,Gateline,86495,31103,14290,9328,94257,35061,17194,10672,23330204,"2,023"
LU,647,MORu,Morden,Station entry/exit,Gateline,26968,13743,12881,8628,25671,13479,12304,8612,8263631,"2,023"
LU,648,MCRu,Mornington Crescent,Station entry/exit,Gateline,9510,4735,7090,2938,8439,4346,3932,2045,2967011,"2,023"
LU,649,NEAu,Neasden,Station entry/exit,Gateline,9093,4559,3390,2493,8263,4164,3230,2359,2565708,"2,023"
LU,650,NEPu,Newbury Park,Station entry/exit,Gateline,11999,5948,4263,3149,10920,5435,4062,3023,3371643,"2,023"
LU,831,NIEu,Nine Elms,Station entry/exit,Gateline,13416,6959,5717,4864,12943,6553,5233,4562,4108613,"2,023"
LU,653,NACu,North Acton,Station entry/exit,Gateline,18990,9727,7332,5524,18886,9599,7133,5702,5652447,"2,023"
LU,654,NELu,North Ealing,Station entry/exit,Gateline,2077,1152,817,491,2016,1001,751,508,605628,"2,023"
LU,789,NOGu,North Greenwich,Station entry/exit,Gateline,61890,39217,41088,24360,65560,42612,44760,25267,23172392,"2,023"
LU,656,NHRu,North Harrow,Station entry/exit,Gateline,5037,2355,1618,1059,4812,2198,1507,1021,1398638,"2,023"
LU,659,NWBu,North Wembley,Station entry/exit,Gateline,4583,2330,1727,1055,4404,2159,1491,1033,1296040,"2,023"
LU,655,NFDu,Northfields,Station entry/exit,Gateline,8438,4370,3245,2511,9173,5350,4162,2716,2782422,"2,023"
LU,657,NHTu,Northolt,Station entry/exit,Gateline,13370,6802,5612,3981,12843,6396,5105,3835,3937018,"2,023"
LU,660,NWPu,Northwick Park,Station entry/exit,Gateline,12364,5798,3623,2486,12223,5494,3172,2427,3353641,"2,023"
LU,661,NWDu,Northwood,Station entry/exit,Gateline,7604,3725,2539,1551,7519,3631,2376,1521,2162088,"2,023"
LU,662,NWHu,Northwood Hills,Station entry/exit,Gateline,4989,2461,1603,1078,4836,2340,1552,1087,1408690,"2,023"
LU,663,NHGu,Notting Hill Gate,Station entry/exit,Gateline,34558,19413,21972,12929,36357,20804,25217,14143,12110869,"2,023"
LU,664,OAKu,Oakwood,Station entry/exit,Gateline,7181,3787,3423,2563,7331,3987,3572,2634,2307306,"2,023"
LU,665,OLDu,Old Street,Station entry/exit,Gateline,51673,24364,20568,13377,51324,25902,22712,13080,15846905,"2,023"
LU,667,OSTu,Osterley,Station entry/exit,Gateline,5604,2696,2216,1664,5599,2618,2163,1748,1675267,"2,023"
LU,668,OVLu,Oval,Station entry/exit,Gateline,17853,9421,8255,5746,17606,9158,8079,5881,5615724,"2,023"
LU,669,OXCu,Oxford Circus,Station entry/exit,Gateline,148976,74803,76154,47114,165218,85536,95807,52647,51106043,"2,023"
LU,670,PADu,Paddington TfL,Station entry/exit,Gateline,153676,77763,73620,59269,149184,79416,70937,56149,48546460,"2,023"
LU,671,PRYu,Park Royal,Station entry/exit,Gateline,5184,2790,2366,1559,5504,2926,2450,1574,1654538,"2,023"
LU,672,PGRu,Parsons Green,Station entry/exit,Gateline,18660,9359,7570,4726,18628,8968,7162,4719,5568858,"2,023"
LU,673,PERu,Perivale,Station entry/exit,Gateline,5922,3000,2297,1456,5778,2875,2120,1452,1722368,"2,023"
LU,674,PICu,Piccadilly Circus,Station entry/exit,Gateline,77508,44568,53654,31771,74335,43773,53319,29773,26739879,"2,023"
LU,776,PIMu,Pimlico,Station entry/exit,Gateline,23459,11612,9457,6850,23168,11191,9252,6753,7087668,"2,023"
LU,675,PINu,Pinner,Station entry/exit,Gateline,7753,3802,3000,2041,7697,3509,2952,1961,2223811,"2,023"
LU,676,PLWu,Plaistow,Station entry/exit,Gateline,15070,7671,5656,4277,14281,7093,5298,4248,4383503,"2,023"
LU,677,PRDu,Preston Road,Station entry/exit,Gateline,8304,4170,3000,2209,8240,4076,2851,2177,2423452,"2,023"
LU,678,PUTu,Putney Bridge,Station entry/exit,Gateline,15299,8096,6812,5028,17053,8486,6848,5209,5008989,"2,023"
LU,680,QPKu,Queen's Park,Station entry/exit,Gateline,14629,7352,6345,4201,13914,6853,5936,4332,4373423,"2,023"
LU,679,QBYu,Queensbury,Station entry/exit,Gateline,10572,5369,3754,2625,10569,5270,3698,2530,3061427,"2,023"
LU,681,QWYu,Queensway,Station entry/exit,Gateline,17628,9711,10923,8057,18819,10439,11199,7942,6151983,"2,023"
LU,682,RCPu,Ravenscourt Park,Station entry/exit,Gateline,9240,4755,3486,2327,9097,4670,3398,2305,2717311,"2,023"
LU,683,RAYu,Rayners Lane,Station entry/exit,Gateline,11477,5592,4371,3096,11152,5475,4108,3092,3340365,"2,023"
LU,684,REDu,Redbridge,Station entry/exit,Gateline,6988,3434,2844,2044,6402,3142,2555,1916,2005688,"2,023"
LU,685,RPKu,Regent's Park,Station entry/exit,Gateline,7101,3435,2808,1575,8296,4208,3420,1926,2297814,"2,023"
LU,686,RMDu,Richmond,LU+LO Boarding/alighting,Manual Count,27890,14256,12166,13517,27583,14829,11360,12874,8875310,"2,023"
LU,687,RKYu,Rickmansworth,Station entry/exit,Gateline,6635,3306,1929,1343,6448,3196,1791,1302,1851241,"2,023"
LU,688,RODu,Roding Valley,Station entry/exit,Gateline,757,324,279,192,1245,446,359,205,267679,"2,023"
LU,690,ROYu,Royal Oak,Station entry/exit,Gateline,7205,3662,2999,2286,6783,3313,2823,2144,2138577,"2,023"
LU,691,RUIu,Ruislip,Station entry/exit,Gateline,4737,2511,1950,1364,4923,2564,1930,1379,1463521,"2,023"
LU,692,RUGu,Ruislip Gardens,Station entry/exit,Gateline,2793,1417,1081,652,2617,1251,1062,663,806675,"2,023"
LU,693,RUMu,Ruislip Manor,Station entry/exit,Gateline,4672,2401,1807,1128,4778,2376,1673,1115,1396078,"2,023"
LU,694,RSQu,Russell Square,Station entry/exit,Gateline,25342,13648,10296,8031,25976,14251,10232,7564,7822836,"2,023"
LU,698,SVSu,Seven Sisters,Station entry/exit,Gateline,39164,20832,17791,13157,38844,20569,16753,12792,12165434,"2,023"
LU,700,SBCu,Shepherd's Bush LU,Station entry/exit,Gateline,38713,20444,22566,12928,36890,19258,21452,12089,12373422,"2,023"
LU,775,SBMu,Shepherd's Bush Market,Station entry/exit,Gateline,10060,5664,5695,3270,9692,5211,4955,3043,3216718,"2,023"
LU,702,SSQu,Sloane Square,Station entry/exit,Gateline,42898,22946,18359,11552,42674,22016,17020,11485,13156281,"2,023"
LU,703,SNBu,Snaresbrook,Station entry/exit,Gateline,6360,3238,2402,1588,6183,2910,2369,1649,1849887,"2,023"
LU,704,SELu,South Ealing,Station entry/exit,Gateline,7003,3248,2827,1980,5514,1688,1825,1641,1663555,"2,023"
LU,707,SHRu,South Harrow,Station entry/exit,Gateline,6716,3329,3198,1956,6629,3255,3548,1995,2042489,"2,023"
LU,708,SKNu,South Kensington,Station entry/exit,Gateline,80472,45122,38291,29421,80618,46006,39948,30029,26088906,"2,023"
LU,709,SKTu,South Kenton,Station entry/exit,Manual Count,2831,1523,977,713,2119,1492,985,767,820575,"2,023"
LU,710,SRPu,South Ruislip,Station entry/exit,Gateline,5073,2509,2293,982,5001,2427,2078,1273,1503305,"2,023"
LU,711,SWMu,South Wimbledon,Station entry/exit,Gateline,11745,6193,5231,3537,11373,6152,5239,3581,3609039,"2,023"
LU,712,SWFu,South Woodford,Station entry/exit,Gateline,13046,6772,5573,3544,13718,6649,5644,3692,4051381,"2,023"
LU,705,SFSu,Southfields,Station entry/exit,Gateline,16881,8432,5128,4087,15989,7448,4716,4029,4731235,"2,023"
LU,706,SGTu,Southgate,Station entry/exit,Gateline,12632,6231,5467,3784,13051,6912,5629,3976,3947509,"2,023"
LU,784,SWKu,Southwark,Station entry/exit,Gateline,29314,13075,9335,6207,30483,13378,9528,5723,8508705,"2,023"
LU,695,SJPu,St. James's Park,Station entry/exit,Gateline,33642,15001,8283,6546,34800,16357,7826,7033,9534074,"2,023"
LU,696,SJWu,St. John's Wood,Station entry/exit,Gateline,19551,9987,6761,5445,20209,10365,6880,5656,5870213,"2,023"
LU,697,STPu,St. Paul's,Station entry/exit,Gateline,31829,13930,11269,7025,32333,13829,10392,6441,9189088,"2,023"
LU,713,STBu,Stamford Brook,Station entry/exit,Gateline,7344,3662,2602,1942,7100,3482,2333,1824,2134593,"2,023"
LU,714,STAu,Stanmore,Station entry/exit,Gateline,9919,4957,3737,3232,9861,4988,3750,3364,3002979,"2,023"
LU,715,STGu,Stepney Green,Station entry/exit,Gateline,18161,9125,5535,4343,18178,8573,5439,4378,5133701,"2,023"
LU,716,STKu,Stockwell,Station entry/exit,Gateline,23916,13083,12691,8019,21332,11821,11431,7709,7381051,"2,023"
LU,717,SPKu,Stonebridge Park,Station entry/exit,Gateline,8399,4297,3069,1995,7956,4061,2794,1941,2385943,"2,023"
LU,719,SFDu,Stratford,Station entry/exit,Gateline,164047,85539,85167,72138,166944,87703,87807,73142,54376225,"2,023"
LU,720,SHLu,Sudbury Hill,Station entry/exit,Gateline,5726,2814,1754,1251,5711,2662,2044,1447,1631696,"2,023"
LU,721,STNu,Sudbury Town,Station entry/exit,Gateline,5621,2852,2226,1266,5099,2527,1863,1312,1555062,"2,023"
LU,723,SWCu,Swiss Cottage,Station entry/exit,Gateline,17787,9030,6291,4790,17677,9006,6310,4789,5236551,"2,023"
LU,724,TEMu,Temple,Station entry/exit,Gateline,25238,10927,6283,2907,27370,12598,5528,2891,7049636,"2,023"
LU,725,THBu,Theydon Bois,Station entry/exit,Gateline,2419,1190,1074,761,2312,1139,1031,796,734300,"2,023"
LU,726,TBEu,Tooting Bec,Station entry/exit,Gateline,19970,10345,9832,6258,19643,9784,9117,6602,6265211,"2,023"
LU,727,TBYu,Tooting Broadway,Station entry/exit,Gateline,39320,21939,19108,11912,39006,21371,18352,11989,12397420,"2,023"
LU,728,TCRu,Tottenham Court Road,Station entry/exit,Gateline,175324,96936,101538,55385,178170,99221,102928,56204,58726155,"2,023"
LU,729,TTHu,Tottenham Hale LU,Station entry/exit,Gateline,42291,21686,21799,16562,40033,20716,20624,15232,13239937,"2,023"
LU,730,TOTu,Totteridge & Whetstone,Station entry/exit,Gateline,6726,3258,2716,1801,6471,3202,2540,1821,1989399,"2,023"
LU,731,THLu,Tower Hill,Station entry/exit,Gateline,47431,24471,19258,17176,49793,26861,22221,17080,14965619,"2,023"
LU,733,TPKu,Tufnell Park,Station entry/exit,Gateline,15093,8489,7690,4975,14827,8040,7176,5159,4875982,"2,023"
LU,734,TGRu,Turnham Green,Station entry/exit,Gateline,14922,7674,6061,4700,15264,8073,6255,4703,4663306,"2,023"
LU,735,TPLu,Turnpike Lane,Station entry/exit,Gateline,24661,13564,11949,8384,25969,13475,11446,8553,7948900,"2,023"
LU,736,UPMu,Upminster,Station entry/exit,Gateline,15427,6883,5329,3468,17637,7884,5875,4062,4774045,"2,023"
LU,737,UPBu,Upminster Bridge,Station entry/exit,Gateline,3121,1393,815,459,3123,1386,641,482,838918,"2,023"
LU,738,UPYu,Upney,Station entry/exit,Gateline,8084,3996,2298,1930,7154,3428,2057,1709,2153159,"2,023"
LU,739,UPKu,Upton Park,Station entry/exit,Gateline,28928,14837,10815,9249,27706,13922,10488,8901,8491273,"2,023"
LU,740,UXBu,Uxbridge,Station entry/exit,Gateline,19424,9332,6232,3653,19345,9265,5790,3692,5419509,"2,023"
LU,777,VUXu,Vauxhall LU,Station entry/exit,Gateline,67343,34585,30645,23120,64519,33202,26576,22947,20770515,"2,023"
LU,741,VICu,Victoria LU,Station entry/exit,Gateline,180770,93795,91543,67258,192652,94113,87480,70026,59572570,"2,023"
LU,742,WALu,Walthamstow Central,Station entry/exit,Gateline,42710,22195,19661,13789,42676,22082,19444,13963,13349683,"2,023"
LU,743,WANu,Wanstead,Station entry/exit,Gateline,6114,3114,2721,1935,6501,3250,2677,1990,1948236,"2,023"
LU,745,WSTu,Warren Street,Station entry/exit,Gateline,49485,22472,13829,9169,51722,23926,13647,9177,14076462,"2,023"
LU,746,WARu,Warwick Avenue,Station entry/exit,Gateline,9854,5115,4351,2909,9686,4763,4230,3140,3019402,"2,023"
LU,747,WLOu,Waterloo LU,Station entry/exit,Gateline,240093,104826,93708,52363,228655,100979,89806,55545,70329553,"2,023"
LU,748,WATu,Watford,Station entry/exit,Gateline,6092,2899,1350,1092,6083,2893,1330,1063,1653584,"2,023"
LU,751,WEMu,Wembley Central,Station entry/exit,Gateline,14338,7838,6915,4345,15486,8294,6961,4562,4598994,"2,023"
LU,752,WPKu,Wembley Park,Station entry/exit,Gateline,47813,29829,23595,17567,47169,29940,22897,17319,15510977,"2,023"
LU,753,WACu,West Acton,Station entry/exit,Gateline,3585,1782,1437,919,3489,1749,1374,968,1057631,"2,023"
LU,755,WBTu,West Brompton,Station entry/exit,Gateline,16522,8438,9031,5435,17470,7712,8191,4892,5181211,"2,023"
LU,756,WFYu,West Finchley,Station entry/exit,Gateline,4613,2128,1641,1106,4318,1947,1439,1093,1296777,"2,023"
LU,757,WHMu,West Ham,Station entry/exit,Gateline,18563,9266,6626,4359,18119,9038,6480,4322,5338957,"2,023"
LU,758,WHDu,West Hampstead LU,Station entry/exit,Gateline,25152,12627,10292,7013,23700,11767,9574,6679,7390480,"2,023"
LU,759,WHRu,West Harrow,Station entry/exit,Gateline,3149,1811,1335,812,3555,1863,1366,1054,1003523,"2,023"
LU,760,WKNu,West Kensington,Station entry/exit,Gateline,12197,6470,6304,3947,11528,5849,5527,3732,3763523,"2,023"
LU,762,WRPu,West Ruislip,Station entry/exit,Gateline,3929,1884,2082,1081,3927,1848,1892,1092,1212120,"2,023"
LU,754,WBPu,Westbourne Park,Station entry/exit,Gateline,11935,6423,5223,3292,11115,5802,4657,3077,3529781,"2,023"
LU,761,WMSu,Westminster,Station entry/exit,Gateline,57550,29255,32514,21822,60386,30777,32850,21352,19172572,"2,023"
LU,764,WCTu,White City,Station entry/exit,Gateline,26694,11941,9725,6705,26466,12046,10726,7038,7890670,"2,023"
LU,763,WCLu,Whitechapel,Station entry/exit,Gateline,59125,29419,22806,14970,59503,29605,23470,15378,17452196,"2,023"
