Mode,NLC,ASC,Station,Coverage,Source,Weekday (Mon-Thu) Entries,Friday Entries,Saturday Entries,Sunday Entries,Weekday (Mon-Thu) Exits,Friday Exits,Saturday Exits,Sunday Exits,Annualised En/Ex,year
DLR,856,ISGd,Island Gardens,Station entry / exit,APC,"4,426",0,"3,792",2954,"4,614",0,"3,450",2912,"2,898,807","2,017"
DLR,523,KGVd,King George V,Station entry / exit,APC,"2,744",0,"1,826",1342,"2,655",0,"1,692",1288,"1,647,718","2,017"
DLR,853,LAPd,Langdon Park,Station entry / exit,APC,"6,669",0,"4,194","3,183","6,670",0,"4,406","3,156","4,058,468","2,017"
DLR,940,LEWd,Lewisham DLR,Station entry / exit,APC,"18,136",0,"11,411","8,089","17,769",0,"11,137","8,011","10,846,562","2,017"
DLR,862,LIMd,Limehouse DLR,Station entry / exit,APC,"15,558",0,"9,673","6,686","15,687",0,"9,445","6,850","9,390,199","2,017"
DLR,533,LCAd,London City Airport,Station entry / exit,APC,"7,719",0,2687,4144,"7,420",0,2340,3872,"4,411,647","2,017"
DLR,857,MUDd,Mudchute,Station entry / exit,APC,"3,451",0,2805,2026,"3,211",0,"2,672",2115,"2,134,183","2,017"
DLR,538,PDKd,Pontoon Dock,Station entry / exit,APC,"2,257",0,"1,763",1288,"2,902",0,"1,994",1535,"1,609,537","2,017"
DLR,858,POPd,Poplar,Station entry / exit,APC,"7,315",0,4239,3428,"8,450",0,4490,3836,"4,713,917","2,017"
DLR,888,PRRd,Prince Regent,Station entry / exit,APC,"4,017",0,8161,2657,"4,123",0,7768,2432,"3,068,336","2,017"
DLR,859,PMLd,Pudding Mill Lane,Station entry / exit,APC,1092,0,406,99,1096,0,433,94,"595,193","2,017"
DLR,890,ROAd,Royal Albert,Station entry / exit,APC,2706,0,1983,1555,3008,0,2196,1475,"1,778,768","2,017"
DLR,886,ROVd,Royal Victoria,Station entry / exit,APC,"7,348",0,"7,332","5,477","7,441",0,"7,260","5,260","4,935,448","2,017"
DLR,860,SHAd,Shadwell DLR,Station entry / exit,APC,"12,970",0,"8,982","6,373","14,788",0,"10,219","7,412","8,539,916","2,017"
DLR,861,SOQd,South Quay,Station entry / exit,APC,"10,180",0,"4,096",2830,"10,909",0,"3,907",2822,"5,921,106","2,017"
DLR,889,STLd,Star Lane,Station entry / exit,APC,"2,495",0,1305,763,"2,645",0,1389,881,"1,493,352","2,017"
DLR,719,SFDu,Stratford,DLR boarding / alighting,APC,"15,789",0,"6,800","4,683","15,277",0,"6,152","4,233","8,809,473","2,017"
DLR,749,SHSd,Stratford High Street,Station entry / exit,APC,"1,768",0,1094,866,"2,017",0,1189,924,"1,143,355","2,017"
DLR,504,STId,Stratford International DLR,Station entry / exit,APC,"6,162",0,"4,784","3,045","5,170",0,"4,362","2,867","3,565,490","2,017"
DLR,864,TOGd,Tower Gateway,Station entry / exit,APC,"6,972",0,"4,049",3318,"7,861",0,"4,848",3853,"4,485,971","2,017"
DLR,757,WHMu,West Ham,DLR boarding / alighting,APC,"5,795",0,"4,524",2639,"4,944",0,"4,085",2179,"3,336,998","2,017"
DLR,866,WIQd,West India Quay,Station entry / exit,APC,1885,0,2012,1559,1833,0,2021,1580,"1,280,769","2,017"
DLR,559,WSId,West Silvertown,Station entry / exit,APC,"3,328",0,2151,1219,"3,729",0,2372,1396,"2,109,077","2,017"
DLR,865,WESd,Westferry,Station entry / exit,APC,"8,034",0,"6,033","4,553","7,850",0,"5,812","4,740","4,999,283","2,017"
DLR,573,WOAd,Woolwich Arsenal,Station entry / exit,APC,"25,980",0,"18,793","12,723","24,316",0,"16,792","12,308","15,515,983","2,017"
TfLRail,6872,BREr,Brentwood,Station entry / exit,Manual Count,6029,0,425,1059,5489,0,477,983,"2,910,274","2,017"
TfLRail,6874,CTHr,Chadwell Heath,Station entry / exit,Gateline,"7,266",0,4934,1495,"6,675",0,5752,1327,"4,000,605","2,017"
TfLRail,6876,FOGr,Forest Gate,Station entry / exit,Manual Count,5356,0,2323,1551,5457,0,2093,1462,"2,956,428","2,017"
TfLRail,6877,GDPr,Gidea Park,Station entry / exit,Gateline,"5,144",0,158,779,"4,454",0,112,756,"2,393,978","2,017"
TfLRail,6878,GMYr,Goodmayes,Station entry / exit,Gateline,"6,852",0,2298,1421,"6,229",0,1988,1309,"3,481,761","2,017"
TfLRail,6879,HROr,Harold Wood,Station entry / exit,Gateline,"5,269",0,266,798,"4,724",0,215,671,"2,495,901","2,017"
TfLRail,6881,IFDr,Ilford,Station entry / exit,Gateline,"14,229",0,8466,3601,"14,484",0,7351,3159,"7,987,556","2,017"
TfLRail,6965,LSTr,Liverpool Street NR,TfL Rail boarding / alighting,Manual Count,"31,706",0,"11,157",8016,"27,560",0,"10,545",6745,"15,999,583","2,017"
TfLRail,6883,MNPr,Manor Park,Station entry / exit,Manual Count,3849,0,1423,952,4020,0,1402,976,"2,120,086","2,017"
TfLRail,6970,MYLr,Maryland,Station entry / exit,Manual Count,"2,299",0,1386,606,"2,338",0,1075,452,"1,283,840","2,017"
TfLRail,6886,RMFr,Romford,TfL Rail boarding / alighting,Manual Count,"14,230",0,5019,3354,"15,179",0,3726,3278,"7,808,711","2,017"
TfLRail,6893,SVKr,Seven Kings,Station entry / exit,Gateline,5936,0,2183,1417,5342,0,1803,1233,3030081.008,"2,017"
TfLRail,6888,SNFr,Shenfield,TfL Rail boarding / alighting,Manual Count,3441,0,1905,729,2831,0,1312,570,"1,724,799","2,017"
TfLRail,719,SFDu,Stratford,TfL Rail boarding / alighting,Manual Count,40812,0,40118,26281,44857,0,44147,28579,"27,282,075","2,017"
LU,500,ACTu,Acton Town,Station entry / exit,Gateline,"9,705","10,159","6,363","4,971","9,696","10,014","6,551","5,032","5,794,685","2,018"
LU,502,ALDu,Aldgate,Station entry / exit,Gateline,16523,15132,5719,4431,17078,16158,7335,5281,"9,218,140","2,018"
LU,503,ALEu,Aldgate East,Station entry / exit,Gateline,23311,24645,17113,13418,22008,23164,15313,11245,"13,707,738","2,018"
LU,505,ALPu,Alperton,Station entry / exit,Gateline,"4,541","4,517","3,302","2,361","4,740","4,731","3,327","2,472","2,796,159","2,018"
LU,506,AMEu,Amersham,Station entry / exit,Gateline,3886,3644,2031,1230,3662,3514,1961,1123,"2,130,207","2,018"
LU,507,ANGu,Angel,Station entry / exit,Gateline,"29,571","30,477","21,192",13578,"29,468","31,472","22,223",13315,"17,661,269","2,018"
LU,508,ARCu,Archway,Station entry / exit,Gateline,"15,025","15,351",10117,7301,"13,979","13,687",8868,6858,"8,608,964","2,018"
LU,509,AGRu,Arnos Grove,Station entry / exit,Gateline,"7,373","7,574","5,437","3,939","6,630","6,845","5,107","3,737","4,263,555","2,018"
LU,510,ARLu,Arsenal,Station entry / exit,Gateline,"4,570","4,868",3561,2646,"4,027","4,138","3,102",2579,"2,651,488","2,018"
LU,511,BSTu,Baker Street,Station entry / exit,Gateline,"46,981","46,915","31,690","22,744","45,053","44,955","29,754","21,644","27,349,471","2,018"
LU,512,BALu,Balham LU,Station entry / exit,Gateline,"21,289","22,155","15,453",10326,"21,157","21,523","14,610",10348,"12,706,683","2,018"
LU,513,BNKu,Bank and Monument,Station entry / exit,Gateline,"109,667","103,656",27972,18394,"107,710","102,504","27,451",16624,"56,888,921","2,018"
LU,501,BARu,Barbican,Station entry / exit,Gateline,20883,18812,7139,4806,20493,18733,7309,4826,"11,160,091","2,018"
LU,514,BKGu,Barking,Station entry / exit,Gateline,"29,666","29,790",21347,14241,"28,795","28,362",20333,13771,"17,491,858","2,018"
LU,515,BDEu,Barkingside,Station entry / exit,Gateline,"2,807","2,643","1,352",910,"2,734","2,606","1,357",919,"1,557,996","2,018"
LU,516,BCTu,Barons Court,Station entry / exit,Gateline,12014,11882,6638,5131,11085,10791,6147,5039,"6,689,966","2,018"
LU,517,BAYu,Bayswater,Station entry / exit,Gateline,6561,7549,7342,6093,6259,7040,7025,5165,"4,335,552","2,018"
LU,518,BECu,Becontree,Station entry / exit,Gateline,"6,125","6,132",4022,2592,"5,718","5,610",3706,2424,"3,477,091","2,018"
LU,519,BPKu,Belsize Park,Station entry / exit,Gateline,10457,10324,5606,4551,9624,9302,5355,4355,"5,811,597","2,018"
LU,787,BERu,Bermondsey,Station entry / exit,Gateline,15705,16351,11730,8642,15100,15503,11730,8754,9416737.405,"2,018"
LU,520,BNGu,Bethnal Green LU,Station entry / exit,Gateline,23056,25402,20173,15086,21759,24110,19302,14650,14171711.18,"2,018"
LU,521,BLFu,Blackfriars LU,Station entry / exit,Gateline,27247,25520,9581,7050,25742,24010,8411,5710,14288211.78,"2,018"
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,15711,16092,10820,8180,14523,14317,9740,7564,9058827.84,"2,018"
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,60931,63857,44584,31953,58764,61996,43164,30283,36165874.88,"2,018"
LU,525,BORu,Borough,Station entry / exit,Gateline,9376,9531,5880,3782,9052,9439,6369,3868,5413774.776,"2,018"
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,3498,3615,2256,1756,3488,3491,2045,1781,2066568.959,"2,018"
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,9889,10093,7042,5430,9071,9203,6482,5236,5749650.217,"2,018"
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,9151,9410,6546,4508,8597,8140,5900,4562,5327619.416,"2,018"
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,4151,3996,2532,2294,3884,3760,2438,2163,2396790.907,"2,018"
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,51041,53948,40628,28842,46987,50042,39314,28222,30303976.26,"2,018"
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,7203,7362,4195,3331,6820,6550,3789,3279,4093176.907,"2,018"
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,3263,3302,2060,1181,3113,3153,1885,1167,1844536.496,"2,018"
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,7455,7341,4338,3402,6943,6856,4177,3190,4208566.139,"2,018"
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,9045,9655,6124,4735,8385,8623,5584,4580,5226967.921,"2,018"
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,27133,36533,35505,26930,27914,37659,40064,28479,19628394.52,"2,018"
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,19338,21230,19080,13008,19621,21262,19036,13188,12520166.56,"2,018"
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,89604,86164,34711,26706,92000,85890,34771,26697,49813792.39,"2,018"
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,21625,22756,17166,13890,21277,23086,17277,13347,13345624.79,"2,018"
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,15053,13609,4314,2474,13093,11858,3411,2210,7399745.227,"2,018"
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,4947,5039,3386,2364,4776,4842,3205,2303,2893090.238,"2,018"
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,3099,3179,1457,830,3459,3494,1238,720,1789547.826,"2,018"
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,8890,10083,8656,6157,7570,8193,6484,4683,5232138.209,"2,018"
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,32653,30818,7893,4321,32975,31059,7840,4308,17033054.88,"2,018"
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,31438,33489,27993,18391,30091,30590,22284,14733,18895518.27,"2,018"
LU,543,CHMu,Chesham,Station entry / exit,Gateline,2056,1944,1133,642,1914,1793,1014,574,1121662.581,"2,018"
LU,544,CHGu,Chigwell,Station entry / exit,Gateline,1012,982,416,240,818,777,374,238,503402.4368,"2,018"
LU,545,CHPu,Chiswick Park,Station entry / exit,Gateline,3370,3486,2078,1386,3870,3773,2078,1511,2090004.377,"2,018"
LU,546,CWDu,Chorleywood,Station entry / exit,Scaled,2597,2439,1250,934,2367,2168,1132,885,1402307.748,"2,018"
LU,547,CPCu,Clapham Common,Station entry / exit,Gateline,13955,15954,14816,9244,16398,17965,15425,9740,9711927.028,"2,018"
LU,548,CPNu,Clapham North,Station entry / exit,Gateline,8376,10069,9317,5808,10477,11464,9040,5931,6009179.348,"2,018"
LU,549,CPSu,Clapham South,Station entry / exit,Gateline,13262,13998,9508,6619,13330,13095,9144,6857,7977126.271,"2,018"
LU,550,CFSu,Cockfosters,Station entry / exit,Gateline,2826,3077,2662,1917,2721,2984,2580,1924,1779062.288,"2,018"
LU,551,COLu,Colindale,Station entry / exit,Gateline,12449,12691,7743,6008,11661,11734,7160,5661,7109001.085,"2,018"
LU,552,CLWu,Colliers Wood,Station entry / exit,Gateline,10824,11399,8040,5935,10177,10472,7592,5844,6398400.564,"2,018"
LU,553,COVu,Covent Garden,Station entry / exit,Gateline,21529,24203,23080,18754,24519,28840,31925,22092,15756863.51,"2,018"
LU,554,CRXu,Croxley,Station entry / exit,Gateline,1964,1924,899,501,1880,1757,845,515,1062083.467,"2,018"
LU,555,DGEu,Dagenham East,Station entry / exit,Gateline,5229,5172,3221,2030,4739,4536,2883,1826,2889562.845,"2,018"
LU,556,DGHu,Dagenham Heathway,Station entry / exit,Gateline,9984,10098,6493,4227,9675,9581,6206,4059,5763663.147,"2,018"
LU,557,DEBu,Debden,Station entry / exit,Gateline,4376,4151,2320,1227,4108,3753,2069,1159,2377124.484,"2,018"
LU,558,DHLu,Dollis Hill,Station entry / exit,Gateline,6773,6959,4729,3866,5963,5962,4009,3467,3853604.122,"2,018"
LU,560,EBYu,Ealing Broadway,Station entry / exit,Gateline,27377,27846,17474,12961,25973,26764,17368,12778,15816780.86,"2,018"
LU,561,ECMu,Ealing Common,Station entry / exit,Gateline,5056,5153,3712,2551,5053,4968,3491,2528,3035828.844,"2,018"
LU,562,ECTu,Earl's Court,Station entry / exit,Gateline,29714,32229,24587,20946,28948,31822,24843,19436,18512627.03,"2,018"
LU,563,EACu,East Acton,Station entry / exit,Gateline,6597,6731,4237,3350,6434,6448,4000,3275,3866457.361,"2,018"
LU,565,EFYu,East Finchley,Station entry / exit,Gateline,11739,11673,6782,4922,11178,10857,6218,4862,6637731.747,"2,018"
LU,566,EHMu,East Ham,Station entry / exit,Gateline,22403,22510,16209,11511,21641,21304,15191,11012,13246712.83,"2,018"
LU,567,EPYu,East Putney,Station entry / exit,Gateline,10398,10421,7036,4781,10294,9651,6384,4766,6109009.395,"2,018"
LU,564,ETEu,Eastcote,Station entry / exit,Gateline,5009,4896,2848,1637,4787,4508,2656,1651,2791568.975,"2,018"
LU,568,EDGu,Edgware,Station entry / exit,Gateline,8300,8270,5173,4162,8035,8027,5153,4052,4842433.788,"2,018"
LU,774,ERBu,Edgware Road (Bak),Station entry / exit,Gateline,8071,8049,5620,3506,7920,7811,5532,3378,4734969.11,"2,018"
LU,569,ERDu,Edgware Road (DIS),Station entry / exit,Gateline,11856,11620,6754,5320,11407,11436,6442,4718,6743070.326,"2,018"
LU,570,ELEu,Elephant & Castle LU,Station entry / exit,Gateline,33428,34379,22677,16980,30321,31363,21464,16086,19132578.39,"2,018"
LU,571,EPKu,Elm Park,Station entry / exit,Gateline,5529,5336,2895,1885,5341,5003,2722,1814,3076369.701,"2,018"
LU,542,EMBu,Embankment,Station entry / exit,Gateline,34351,37671,26648,18337,32640,35776,24267,15973,20303286.23,"2,018"
LU,572,EPPu,Epping,Station entry / exit,Gateline,6596,6560,5056,3274,6958,6941,4661,3031,4048867.056,"2,018"
LU,574,EUSu,Euston LU,Station entry / exit,Gateline,63748,66189,49152,42879,62735,67977,48111,39817,39254276.37,"2,018"
LU,575,ESQu,Euston Square,Station entry / exit,Gateline,24936,21854,9290,7689,25553,24017,9783,7595,13858401.39,"2,018"
LU,576,FLPu,Fairlop,Station entry / exit,Gateline,2138,2104,1354,828,1912,1841,1252,777,1181966.501,"2,018"
LU,577,FARu,Farringdon,Station entry / exit,Gateline,49383,44607,10740,5815,47527,43742,11281,5340,25016752.74,"2,018"
LU,578,FYCu,Finchley Central,Station entry / exit,Gateline,14308,14129,7751,4935,14153,13820,7090,5051,8075893.268,"2,018"
LU,579,FRDu,Finchley Road,Station entry / exit,Gateline,15542,15886,10242,8008,15077,15161,9800,7688,9124495.33,"2,018"
LU,580,FPKu,Finsbury Park,Station entry / exit,Gateline,61256,63344,45510,28206,44413,45373,28734,21935,31540206.62,"2,018"
LU,581,FBYu,Fulham Broadway,Station entry / exit,Gateline,14395,14849,10650,7192,14701,14657,10028,6782,8704059.104,"2,018"
LU,582,GHLu,Gants Hill,Station entry / exit,Gateline,10942,10952,6268,4762,10293,10324,5959,4627,6174918.487,"2,018"
LU,583,GRDu,Gloucester Road,Station entry / exit,Gateline,22036,23410,16774,14098,21147,22141,16057,12647,13311848.79,"2,018"
LU,584,GGRu,Golders Green,Station entry / exit,Gateline,13369,13478,8536,7343,13041,13070,8317,7184,7897010.966,"2,018"
LU,585,GHRu,Goldhawk Road,Station entry / exit,Gateline,3663,3767,2461,1603,3480,3378,2252,1631,2109767.441,"2,018"
LU,586,GSTu,Goodge Street,Station entry / exit,Gateline,13084,12562,6871,3775,13023,12783,6704,3521,7316005.889,"2,018"
LU,587,GRHu,Grange Hill,Station entry / exit,Gateline,1226,1198,602,298,1093,995,509,283,642033.8047,"2,018"
LU,588,GPSu,Great Portland Street,Station entry / exit,Gateline,14704,13255,5178,3481,14001,12915,4829,2938,7728904.125,"2,018"
LU,590,GPKu,Green Park,Station entry / exit,Gateline,59118,60888,36915,28926,64399,68812,42939,35076,36793170.94,"2,018"
LU,589,GFDu,Greenford,Station entry / exit,Gateline,7248,7419,4776,3086,7087,7042,4514,3001,4206391.719,"2,018"
LU,591,GUNu,Gunnersbury,Station entry / exit,Gateline,10373,9580,4289,2764,9504,8604,3772,2520,5447164.206,"2,018"
LU,592,HAIu,Hainault,Station entry / exit,Gateline,6403,6432,3682,2461,6023,5999,3516,2399,3584797.464,"2,018"
LU,593,HMDu,Hammersmith (DIS),Station entry / exit,Gateline,45356,46327,30379,22352,45408,45754,29339,22025,26958703.26,"2,018"
LU,773,HMSu,Hammersmith (H&C),Station entry / exit,Gateline,18486,18484,8964,6213,16417,16289,8193,5680,9836352.184,"2,018"
LU,594,HMPu,Hampstead,Station entry / exit,Gateline,6930,7375,5163,4694,7314,7718,5621,5218,4441422.383,"2,018"
LU,595,HLNu,Hanger Lane,Station entry / exit,Gateline,6316,6316,3923,2565,5901,5866,3556,2377,3551842.918,"2,018"
LU,596,HARu,Harlesden,Station entry / exit,Gateline,5356,5323,2975,1866,5235,5101,2876,1887,3022878.964,"2,018"
LU,597,HAWu,Harrow & Wealdstone,Station entry / exit,Gateline,8333,8368,4943,3236,7804,7569,4365,3094,4654370.601,"2,018"
LU,598,HOHu,Harrow-on-the-Hill,Station entry / exit,Gateline,16675,17214,11356,7775,17811,18039,11588,8128,10208999.49,"2,018"
LU,779,HTXu,Hatton Cross,Station entry / exit,Gateline,5058,5303,3712,3132,4717,5034,3573,2975,3008769.393,"2,018"
LU,781,HRCu,Heathrow Terminal 4 LU,Station entry / exit,Gateline,3242,3970,3750,3996,2736,3603,3244,3154,2127742.648,"2,018"
LU,783,HRFu,Heathrow Terminal 5 LU,Station entry / exit,Gateline,6753,7989,6537,7820,5365,6976,5358,6176,4178800.743,"2,018"
LU,780,HRVu,Heathrow Terminals 123 LU,Station entry / exit,Gateline,11676,14315,11282,13761,9582,12205,9479,11224,7346447.771,"2,018"
LU,601,HNDu,Hendon Central,Station entry / exit,Gateline,13183,12899,7074,5579,12184,11765,6434,5104,7297644.118,"2,018"
LU,602,HBTu,High Barnet,Station entry / exit,Gateline,7190,7207,4062,2710,6758,6708,3907,2667,4014752.819,"2,018"
LU,605,HSTu,High Street Kensington,Station entry / exit,Gateline,19708,19934,14967,10900,19535,19627,14376,9591,11889198.14,"2,018"
LU,603,HBYu,Highbury & Islington,Station entry / exit,Gateline,26715,29268,21801,13397,27889,30535,23089,15131,16740039.68,"2,018"
LU,604,HIGu,Highgate,Station entry / exit,Gateline,9162,9324,5891,4034,9079,8933,5628,4226,5362796.703,"2,018"
LU,606,HDNu,Hillingdon,Station entry / exit,Gateline,3064,3103,2003,1182,2771,2731,1788,1127,1704503.836,"2,018"
LU,607,HOLu,Holborn,Station entry / exit,Gateline,51553,51520,28619,18509,56372,55933,30072,19350,30740261.59,"2,018"
LU,608,HPKu,Holland Park,Station entry / exit,Gateline,5775,5855,3879,2593,5539,5737,4142,2717,3377647.7,"2,018"
LU,609,HRDu,Holloway Road,Station entry / exit,Gateline,10429,10708,7044,5353,10137,10175,6669,5315,6146892.627,"2,018"
LU,610,HCHu,Hornchurch,Station entry / exit,Gateline,3776,3609,1954,1042,3734,3540,2040,1057,2108849.352,"2,018"
LU,611,HNCu,Hounslow Central,Station entry / exit,Gateline,6025,6126,4090,3214,5892,5979,3987,3117,3575374.977,"2,018"
LU,612,HNEu,Hounslow East,Station entry / exit,Gateline,5939,6264,4479,3589,6249,6526,4528,3655,3729903.772,"2,018"
LU,613,HNWu,Hounslow West,Station entry / exit,Gateline,5476,5674,4196,3523,5216,5481,4180,3451,3324930.09,"2,018"
LU,614,HPCu,Hyde Park Corner,Station entry / exit,Gateline,6683,7760,7138,6620,6793,7796,7002,6386,4567538.754,"2,018"
LU,615,ICKu,Ickenham,Station entry / exit,Gateline,1987,1951,1209,676,1995,1926,1154,694,1142440.374,"2,018"
LU,616,KENu,Kennington,Station entry / exit,Gateline,8324,9021,7067,4684,7770,8388,7072,4856,5032526.434,"2,018"
LU,617,KGNu,Kensal Green,Station entry / exit,Gateline,4203,4319,2977,1964,3870,3741,2652,1919,2410079.031,"2,018"
LU,618,OLYu,Kensington (Olympia),LU boarding / alighting,Manual Count,33,32,716,452,54,51,430,263,110943.7507,"2,018"
LU,619,KTNu,Kentish Town,Station entry / exit,Gateline,13431,13582,8908,5911,12242,12144,8362,5714,7598873.797,"2,018"
LU,620,KETu,Kenton,Station entry / exit,Gateline,3257,3194,2026,1414,3167,3079,1998,1373,1881163.397,"2,018"
LU,621,KEWu,Kew Gardens,Station entry / exit,Gateline,5940,6708,6715,4772,5602,6242,6259,4532,3865056.068,"2,018"
LU,622,KILu,Kilburn,Station entry / exit,Gateline,13405,14114,10090,7773,12890,13360,9681,7693,8055598.68,"2,018"
LU,623,KPKu,Kilburn Park,Station entry / exit,Gateline,5440,5758,4552,3191,5110,5254,4155,3053,3271342.712,"2,018"
LU,625,KXXu,King's Cross St. Pancras,Station entry / exit,Gateline,141614,152499,111464,97846,139719,157088,109380,92493,87839231.42,"2,018"
LU,624,KBYu,Kingsbury,Station entry / exit,Gateline,7939,8032,4855,3786,7843,7935,4829,3590,4637313.482,"2,018"
LU,626,KNBu,Knightsbridge,Station entry / exit,Gateline,25199,27197,28745,22883,23911,25078,25131,19353,16509261.22,"2,018"
LU,627,LGRu,Ladbroke Grove,Station entry / exit,Gateline,9253,10017,9788,4632,8831,9014,7181,3827,5597827.366,"2,018"
LU,628,LAMu,Lambeth North,Station entry / exit,Gateline,6431,6577,6452,4705,5857,5965,5637,3993,3973245.553,"2,018"
LU,629,LANu,Lancaster Gate,Station entry / exit,Gateline,10103,10433,8180,6800,9508,10175,7983,6070,6140949.212,"2,018"
LU,630,LATu,Latimer Road,Station entry / exit,Gateline,4347,4135,2201,1700,4226,3866,2060,1651,2439071.3,"2,018"
LU,631,LSQu,Leicester Square,Station entry / exit,Gateline,47758,61658,80308,42523,44240,55425,69731,39167,33424172.6,"2,018"
LU,632,LEYu,Leyton,Station entry / exit,Gateline,19522,20281,16121,11742,16864,17692,14721,11282,11393768.57,"2,018"
LU,633,LYSu,Leytonstone,Station entry / exit,Gateline,16380,16912,11749,8561,15929,16369,11399,8409,9744446.69,"2,018"
LU,634,LSTu,Liverpool Street LU,Station entry / exit,Gateline,112279,119083,67214,41057,117978,121115,66564,42689,66141465.36,"2,018"
LU,635,LONu,London Bridge LU,Station entry / exit,Gateline,119759,127582,91656,58851,114977,119954,83290,55188,70676629.41,"2,018"
LU,636,LTNu,Loughton,Station entry / exit,Gateline,5692,5800,3519,2144,5671,5915,3657,2194,3301687.954,"2,018"
LU,637,MDVu,Maida Vale,Station entry / exit,Gateline,5498,5535,3982,2676,4982,4805,3538,2595,3150058.385,"2,018"
LU,638,MNRu,Manor House,Station entry / exit,Gateline,12905,13788,10215,8171,12323,12804,9440,8016,7827042.956,"2,018"
LU,639,MANu,Mansion House,Station entry / exit,Gateline,13435,12222,3594,2688,13532,12433,3458,2499,7106681.704,"2,018"
LU,640,MARu,Marble Arch,Station entry / exit,Gateline,20213,22014,19856,16890,17982,19192,16556,13407,12451406.56,"2,018"
LU,641,MYBu,Marylebone LU,Station entry / exit,Gateline,21056,20209,15419,11200,22446,21725,15797,10679,13075755.08,"2,018"
LU,642,MLEu,Mile End,Station entry / exit,Gateline,24878,26164,16575,12830,24077,25049,16594,13171,14686758.85,"2,018"
LU,643,MHEu,Mill Hill East,Station entry / exit,Scaled,2593,2597,504,1240,2300,2195,473,1276,1350943.111,"2,018"
LU,646,MPKu,Moor Park,Station entry / exit,Gateline,1725,1748,719,375,1622,1592,694,381,913449.7663,"2,018"
LU,645,MGTu,Moorgate,Station entry / exit,Gateline,47884,41635,10813,6673,46617,42739,12685,7391,24646666.42,"2,018"
LU,647,MORu,Morden,Station entry / exit,Gateline,16869,17132,11206,8688,15411,15975,10914,8312,9689216.417,"2,018"
LU,648,MCRu,Mornington Crescent,Station entry / exit,Gateline,7930,7986,5667,3454,6940,6804,3296,2226,4300181.71,"2,018"
LU,649,NEAu,Neasden,Station entry / exit,Gateline,5979,6231,4046,3120,5310,5609,3818,2954,3400938.156,"2,018"
LU,650,NEPu,Newbury Park,Station entry / exit,Gateline,8939,8782,5479,4025,6986,7157,5040,3716,4729847.142,"2,018"
LU,653,NACu,North Acton,Station entry / exit,Gateline,10291,10486,6119,4600,9932,10106,5992,4464,5909107.698,"2,018"
LU,654,NELu,North Ealing,Station entry / exit,Gateline,1360,1442,1069,634,1296,1292,922,624,798688.7001,"2,018"
LU,789,NOGu,North Greenwich,Station entry / exit,Gateline,37044,42614,35858,27426,38495,45241,38770,28297,24549010.79,"2,018"
LU,656,NHRu,North Harrow,Station entry / exit,Gateline,3319,3312,1769,1155,3164,3034,1559,1095,1835838.816,"2,018"
LU,659,NWBu,North Wembley,Station entry / exit,Gateline,2812,2819,1829,1306,2571,2504,1638,1210,1589646.128,"2,018"
LU,655,NFDu,Northfields,Station entry / exit,Gateline,6228,6261,4073,3112,6072,6042,3962,3197,3664816.128,"2,018"
LU,657,NHTu,Northolt,Station entry / exit,Gateline,8236,8407,5904,4006,7778,7728,5279,3748,4784062.686,"2,018"
LU,660,NWPu,Northwick Park,Station entry / exit,Gateline,7550,7437,3352,2510,7330,6983,3017,2452,4142560.406,"2,018"
LU,661,NWDu,Northwood,Station entry / exit,Gateline,4663,4814,2667,1628,4558,4584,2433,1609,2630661.88,"2,018"
LU,662,NWHu,Northwood Hills,Station entry / exit,Gateline,3360,3399,1794,1195,3172,3097,1630,1141,1856471.647,"2,018"
LU,663,NHGu,Notting Hill Gate,Station entry / exit,Gateline,21243,23615,20587,14463,21137,23923,23377,15523,13812400.32,"2,018"
LU,664,OAKu,Oakwood,Station entry / exit,Gateline,4243,4306,3481,2935,4115,4364,3619,2986,2648492.126,"2,018"
LU,665,OLDu,Old Street,Station entry / exit,Gateline,44029,44803,26317,17372,43508,47278,30245,16791,25533008.41,"2,018"
LU,667,OSTu,Osterley,Station entry / exit,Gateline,3441,3502,2255,1819,3426,3442,2111,1765,2043230.182,"2,018"
