,COUNTS (LU/LO/DLR/TfL Rail)--2023 // Station annualised entries and exits,,,,,,,,,,,,,,,,,
,(C) Copyright Transport for London 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Counts by Station,,,,,,,,,,,,,,,,,
,version 20240403,,,,,Typical,,,,,,,,,,,,
,,,,,,Monday,Midweek (Tue-Thu),Friday,Saturday,Sunday,Monday,Midweek (Tue-Thu),Friday,Saturday,Sunday,Weekly,12-week,Annualised
Mode,NLC,ASC,Station,Coverage,Source,Entries,Entries,Entries,Entries,Entries,Exits,Exits,Exits,Exits,Exits,En/Ex,En/Ex,En/Ex
LU,780,HRCu,Heathrow Terminals 123 LU,Station entry/exit,Gateline,"9,404","8,870","10,013","8,727","9,249","8,505","6,668","7,626","7,232","8,303","115,674","1,322,873","5,368,454"
LU,601,HNDu,Hendon Central,Station entry/exit,Gateline,"8,982","9,535","8,934","6,350","4,832","8,561","8,933","8,351","5,724","4,479","111,612","1,276,414","5,179,915"
LU,602,HBTu,High Barnet,Station entry/exit,Gateline,"5,260","5,948","5,788","4,037","2,798","5,084","5,768","5,574","3,741","2,806","70,238","803,254","3,259,745"
LU,605,HSTu,High Street Kensington,Station entry/exit,Gateline,"13,859","16,086","16,032","14,501","10,397","13,515","15,806","15,453","13,796","9,596","202,824","2,319,529","9,413,060"
LU,603,HBYu,Highbury & Islington,Station entry/exit,Gateline,"19,669","22,947","23,854","21,943","14,046","21,226","24,118","24,739","23,136","14,927","304,734","3,484,991","14,142,708"
LU,604,HIGu,Highgate,Station entry/exit,Gateline,"6,363","7,665","7,296","6,388","4,135","6,509","7,798","7,221","6,317","4,364","94,980","1,086,212","4,408,040"
LU,606,HDNu,Hillingdon,Station entry/exit,Gateline,"2,275","2,511","2,397","1,831","1,346","2,010","2,333","2,183","1,676","1,349","29,600","338,509","1,373,730"
LU,607,HOLu,Holborn,Station entry/exit,Gateline,"29,787","36,748","31,465","24,135","14,340","31,880","39,599","34,284","26,207","14,994","436,134","4,987,702","20,240,977"
LU,608,HPKu,Holland Park,Station entry/exit,Gateline,"4,048","4,667","4,472","3,256","2,282","4,148","4,762","4,489","3,250","2,311","56,544","646,647","2,624,208"
LU,609,HRDu,Holloway Road,Station entry/exit,Gateline,"8,488","9,004","8,830","6,529","4,501","8,549","8,933","8,411","6,315","4,596","110,031","1,258,329","5,106,522"
LU,610,HCHu,Hornchurch,Station entry/exit,Gateline,"2,658","3,045","2,718","1,746","1,050","2,705","3,091","2,730","1,849","1,115","34,977","400,009","1,623,305"
LU,611,HNCu,Hounslow Central,Station entry/exit,Gateline,"4,955","5,121","4,975","4,114","3,036","4,854","5,102","4,983","3,968","3,099","64,652","739,368","3,000,487"
LU,612,HNEu,Hounslow East,Station entry/exit,Gateline,"5,234","5,438","5,461","4,800","3,711","5,388","5,805","5,665","4,843","3,798","72,629","830,601","3,370,726"
LU,613,HNWu,Hounslow West,Station entry/exit,Gateline,"4,273","4,510","4,572","4,020","3,390","4,262","4,537","4,559","4,067","3,529","59,815","684,057","2,776,023"
LU,614,HPCu,Hyde Park Corner,Station entry/exit,Gateline,"5,467","6,484","6,322","8,648","4,649","5,799","6,510","6,575","8,316","4,867","89,623","1,024,938","4,159,381"
LU,615,ICKu,Ickenham,Station entry/exit,Gateline,"1,396","1,540","1,444","1,035",642,"1,403","1,589","1,434",998,659,"18,397","210,391","853,803"
LU,616,KENu,Kennington,Station entry/exit,Gateline,"6,409","7,706","7,905","7,655","5,085","6,322","7,573","7,707","7,650","5,261","99,829","1,141,663","4,633,070"
LU,617,KGNu,Kensal Green,Station entry/exit,Gateline,"2,773","3,258","3,127","2,484","1,659","2,661","3,177","3,035","2,365","1,741","39,152","447,753","1,817,060"
LU,618,OLYu,Kensington (Olympia),---see LO---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
LU,619,KTNu,Kentish Town,---Station Closed---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
LU,620,KETu,Kenton,Station entry/exit,Gateline,"2,586","2,635","2,585","1,883","1,240","2,579","2,687","2,639","1,876","1,302","32,655","373,446","1,515,511"
LU,621,KEWu,Kew Gardens,Station entry/exit,Gateline,"5,146","7,139","5,518","6,367","4,509","5,002","7,066","5,172","6,106","4,405","84,838","970,218","3,937,317"
LU,622,KILu,Kilburn,Station entry/exit,Gateline,"8,469","9,432","9,434","8,229","6,020","8,444","9,343","9,153","8,061","5,956","120,090","1,373,366","5,573,360"
LU,623,KPKu,Kilburn Park,Station entry/exit,Gateline,"3,932","4,428","4,517","4,222","2,800","3,790","4,287","4,274","3,983","2,744","56,406","645,071","2,617,813"
LU,625,KXXu,King's Cross St. Pancras,Station entry/exit,Gateline,"99,202","116,586","119,487","109,891","93,329","97,322","118,815","124,388","112,291","91,954","1,554,067","17,772,578","72,124,262"
LU,624,KBYu,Kingsbury,Station entry/exit,Gateline,"5,795","5,983","6,072","4,341","3,229","5,754","6,002","6,072","4,314","3,157","74,689","854,155","3,466,311"
LU,626,KNBu,Knightsbridge,Station entry/exit,Gateline,"19,380","23,423","22,517","25,951","16,011","18,016","21,217","20,178","22,625","13,759","292,356","3,343,428","13,568,222"
LU,627,LGRu,Ladbroke Grove,Station entry/exit,Gateline,"8,112","8,912","9,937","11,859","5,927","8,019","8,739","9,480","11,766","5,820","123,874","1,416,645","5,748,997"
LU,628,LAMu,Lambeth North,Station entry/exit,Gateline,"3,892","4,703","4,621","4,531","2,923","3,785","4,324","4,281","4,129","2,703","57,944","662,652","2,689,160"
LU,629,LANu,Lancaster Gate,Station entry/exit,Gateline,"4,122","4,916","5,557","5,767","4,258","4,109","4,969","5,455","5,506","3,923","68,353","781,694","3,172,252"
LU,630,LATu,Latimer Road,Station entry/exit,Gateline,"3,326","3,730","3,169","2,193","1,640","3,268","3,563","2,941","2,059","1,586","42,061","481,013","1,952,034"
LU,631,LSQu,Leicester Square,Station entry/exit,Gateline,"31,720","42,332","51,527","64,463","37,397","28,364","37,768","45,912","57,018","33,252","589,951","6,746,782","27,379,635"
LU,632,LEYu,Leyton,Station entry/exit,Gateline,"13,116","14,429","14,167","15,029","8,914","12,582","13,933","13,371","14,170","8,709","185,144","2,117,339","8,592,536"
LU,633,LYSu,Leytonstone,Station entry/exit,Gateline,"10,698","12,019","11,893","9,490","6,683","10,745","12,109","11,806","9,417","6,760","149,876","1,714,003","6,955,728"
LU,634,LSTu,Liverpool Street LU,Station entry/exit,Gateline,"83,559","105,490","91,428","74,086","47,873","85,288","106,135","91,332","76,196","48,422","1,233,062","14,101,505","57,226,398"
LU,635,LONu,London Bridge LU,Station entry/exit,Gateline,"72,179","90,894","90,270","101,262","63,986","70,057","88,799","86,000","96,497","60,716","1,180,047","13,495,221","54,765,991"
LU,636,LTNu,Loughton,Station entry/exit,Gateline,"4,200","4,891","4,469","3,781","2,263","4,246","5,035","4,568","3,650","2,353","59,307","678,241","2,752,421"
LU,637,MDVu,Maida Vale,Station entry/exit,Gateline,"4,140","4,823","4,593","3,883","2,575","3,969","4,562","4,269","3,597","2,598","57,780","660,783","2,681,574"
LU,638,MNRu,Manor House,Station entry/exit,Gateline,"8,846","10,067","10,084","9,193","6,494","8,801","9,910","9,788","8,709","6,631","128,476","1,469,274","5,962,575"
LU,639,MANu,Mansion House,Station entry/exit,Gateline,"6,905","8,749","6,097","3,401","2,499","7,408","9,665","6,650","3,617","2,505","94,323","1,078,696","4,377,539"
LU,640,MARu,Marble Arch,Station entry/exit,Gateline,"12,567","14,172","14,060","14,486","9,961","12,280","14,033","13,708","14,001","9,412","185,091","2,116,733","8,590,075"
LU,641,MYBu,Marylebone LU,Station entry/exit,Gateline,"11,135","14,398","12,359","11,549","7,696","11,487","15,410","13,116","12,426","7,909","177,100","2,025,350","8,219,228"
